index,id,x,y,z,vx,vy,vz,mass,collision_radius,char_length,area_to_mass,bstar
41,50041,12060438.86303966,22106.098040395224,-21849.199304627473,7060.371313039882,22.10609804039496,-21.849199304627586,0.05079320037467984,0.04980917835089677,0.09961835670179355,0.10763907592118424,0.0
42,50042,12103187.913267137,-9196.401984617558,-234613.65474585706,7103.120363266734,-9.196401984617582,-234.61365474585185,0.011635808553624172,0.043500190107039254,0.08700038021407851,0.35815055395892986,0.0
43,50043,12032284.119010167,14899.25574520529,-49237.050609075595,7032.216569010035,14.899255745205188,-49.23705060907562,0.09353514588407094,0.026172395390931823,0.052344790781863645,0.016089896805015158,0.0
44,50044,11998246.449900536,16433.048234866787,39128.88728952137,6998.1788999000855,16.433048234866593,39.1288872895212,0.023890885090155255,0.04207400221445604,0.08414800442891208,0.1631575371400536,0.0
45,50045,11983124.32048162,-7748.9765125767135,392.1952972962115,6983.0567704820405,-7.748976512576848,0.39219529729620967,3.8000248540918706,0.25689969451978034,0.5137993890395607,0.038570169040373616,0.0
46,50046,12160008.479075262,51748.59993332996,-139719.89861609563,7159.940929074913,51.74859993333118,-139.71989861609518,0.010528769063295817,0.03245497327089455,0.0649099465417891,0.2200219097528136,0.0
47,50047,12009023.819407646,-1064.989869523282,66527.49186960317,7008.95626940781,-1.0649898695232667,66.52749186960449,0.010891213153318691,0.025372535213253212,0.050745070426506424,0.1298461728286488,0.0
48,50048,11982678.811831145,-97173.37625094055,-65733.83201251127,6982.611261831071,-97.17337625094268,-65.73383201251026,0.014406221362369359,0.028660989249316666,0.05732197849863333,0.12533117694483997,0.0
49,50049,12001033.304064251,-9128.016396484887,-24813.23790623811,7000.965754064675,-9.128016396484885,-24.813237906238275,1.5436357408070045,0.21565565876221962,0.43131131752443924,0.06685438483627192,0.0
50,50050,12018856.527514953,-29202.817807632277,-3289.0529117256606,7018.788977515303,-29.20281780763169,-3.2890529117256078,0.974862972480654,0.1365195187720805,0.273039037544161,0.042331546826736434,0.0
51,50051,12051061.66389932,-29197.83535540749,35521.41238783973,7050.99411389918,-29.197835355406944,35.52141238784038,0.02402116333062509,0.028810361946540894,0.05762072389308179,0.07595228949269979,0.0
52,50052,12140762.473646306,-66798.7996727528,-151372.81636896348,7140.694923645893,-66.79879967275156,-151.37281636896006,0.011375333653912892,0.03958660400396974,0.07917320800793948,0.303263042024261,0.0
53,50053,12002802.368400365,2255.8929163206394,32080.714766616667,7002.734818400254,2.255892916320685,32.08071476661724,0.11942724546690671,0.09558118411048336,0.19116236822096672,0.1690949961513778,0.0
54,50054,11920747.812507872,86624.68281527076,-80381.89733565229,6920.680262508123,86.62468281527231,-80.38189733565018,0.07235748223724493,0.056463662141571495,0.11292732428314299,0.09715559164174249,0.0
55,50055,12138920.513218908,17035.775300959252,-130163.39354998198,7138.852963219239,17.035775300958964,-130.16339354998024,0.32847920098601724,0.12262592180366338,0.24525184360732677,0.10131073660158718,0.0
56,50056,11925869.668377759,24429.35107753396,-116970.40736494902,6925.802118377758,24.429351077533713,-116.97040736495087,0.01892330596781547,0.03274687172012348,0.06549374344024696,0.12463555450525435,0.0
57,50057,11470059.74831873,-616235.6850839364,254766.70407306115,6469.992198318765,-616.2356850839332,254.7667040730654,0.0077670620773802705,0.030621394431883723,0.061242788863767446,0.2654332168524156,0.0
58,50058,11029908.110637415,-925697.8193843117,612828.1128344833,6029.840560637535,-925.6978193843273,612.8281128344886,0.002362841635954001,0.028994255222342835,0.05798851044468567,0.7820594813101148,0.0
59,50059,12285289.123391928,-610608.3224300409,-40222.00014862995,7285.22157339191,-610.6083224300287,-40.222000148630094,0.0034735385430198842,0.025958560918668525,0.05191712183733705,0.426200025438639,0.0
60,50060,11970145.341262417,-208977.2371944347,181486.74720818887,6970.077791262035,-208.97723719443783,181.48674720818795,0.009899730581220238,0.03761819021501278,0.07523638043002556,0.3145975100673762,0.0
61,50061,12002105.862614414,8530.482614969682,6938.033374501187,7002.038312614892,8.530482614969792,6.938033374501234,0.06655213634332197,0.03245148944700414,0.06490297889400828,0.034800707021308365,0.0
62,50062,11969089.876495497,4114.525646363716,-9267.634043661183,6969.02232649504,4.114525646363653,-9.267634043661333,0.17494890959984966,0.04103089813560244,0.08206179627120488,0.021187085017967008,0.0
63,50063,12005239.196035758,16684.80636655482,3441.537244379882,7005.171646035462,16.684806366554902,3.4415372443798127,0.04127288772816527,0.02674804804102572,0.05349609608205144,0.03808947227700242,0.0
64,50064,12007560.143782472,-7431.11434074943,2427.0871398809236,7007.492593782857,-7.431114340749356,2.4270871398809297,0.1958009655936905,0.03659724511346011,0.07319449022692022,0.015052497577230966,0.0
65,50065,12035426.72664364,99028.83027156236,39778.58297265131,7035.359176643889,99.02883027156065,39.77858297265122,0.08716374461053844,0.04218747252578738,0.08437494505157477,0.044962284694799,0.0
